id,description,value
4550,"Av43sWXxKXt5DJS",1.256078
4550,"lXPDqjKCxVWWDdT",16.746775
4551,"FEp0Xfmura8oCbK",89.963014
4551,"4Jwg1tJfHJF3BRH",237.699187
4552,"jakWmRyTF003XcK",0.500518
4552,"0fOKVzZ3H6pb1UF",0.593832
4553,"z4DhPMnboLtkzAD",609.436390
4553,"gG6J5bL2UdKB4I3",0.520412
4554,"iecIJMuENAMpvSx",7.367374
4554,"CKgICs6yb3pR8rQ",9.740897
4555,"Rzlc6aFvZ0c6dBM",9.655843
4555,"SyTvMfEoAJL1qUw",74.262369
4556,"flDIT9QBP2hCRBA",9.435090
4556,"1CIs9O8lIkuYypw",122.890456
4557,"IsyRBGwpwwS62Bx",0.474701
4557,"4SEbiB8mfFQZoT3",0.295390
4558,"aPcnVDrNSXzQPfS",459.306457
4558,"7vljepspTrpaCvT",2.172671
4559,"dXsfoQFp1YAtMwl",2.815090
4559,"LU9ziNotaAGqOwS",611.297008
4560,"8hXEjN5CViCjYcE",517.567807
4560,"6Qw83Qt8aEJ5uCS",430.293704
4561,"4uPdW26k419SQBh",6.707624
4561,"xra3MfcfFAvN5XV",1.976693
4562,"5cAZiX2LAismKm2",216.436838
4562,"kKplNQHTZcAf8Uw",87.192946
4563,"7or3Oa4U8UrhRL3",815.932109
4563,"qdbKVS6rMkUVbzn",3.699125
4564,"6xPKhkzjPQUc5f1",46.560211
4564,"4y95E1Y8HyyLXnH",68.375397
4565,"ErCxRWHFpybCsY4",336.548513
4565,"GbcLmKbymVAchZk",74.830027
4566,"ExbP6yJV0UKob17",9.234979
4566,"LlRzkAYIpRPiyIh",88.235695
4567,"6mdBWRRSYO3uOix",0.253971
4567,"kLJXNqixbpP7Ab1",5.071295
4568,"TBZcWFm2CAHU3qs",6.322524
4568,"z6IC99Dxt2Ur6wk",34.338677
4569,"1PiwWL4vyh51kTA",5.985383
4569,"aacallQ70bDsWCo",0.820067
4570,"AH14O2ysxD2TYDC",15.755285
4570,"qIVUo3h9fV3SbWb",50.763586
4571,"EkSkaDmafmKG8jU",36.656793
4571,"DARGbmsCBDYvHXH",732.206036
4572,"kkbQzR8Lx7WE11S",37.153824
4572,"afB1kp1oCwQJyyi",18.204141
4573,"aYVkUi1w8rkSTDt",3.440513
4573,"ZnGhbDh2mQr77fu",0.950702
4574,"24dNicX3iEhWNef",5.849145
4574,"sgDwadRG6zda4Ny",44.906285
4575,"9VZvufrsy5vUJiM",549.911667
4575,"nFc9pq4rcUgmcOa",749.817165
4576,"LI5occJWtFLztPw",3.846889
4576,"TKz3UqULCi7Ek9N",980.628235
4577,"c9Y2N0aw12AviAk",167.128588
4577,"2oTWU7V9q4LUwru",0.040339
4578,"ap2f4OQnTVqsole",926.378477
4578,"vbqM7nI9XeHXhIF",4.254137
4579,"2j8ZNWtTghiydyx",639.261214
4579,"2UIdTM8emLljQn6",29.386677
4580,"QusjyQwEhQMtXXO",0.676388
4580,"Fj3GX8LG7VrzzFy",993.713845
4581,"Ij7rQJy0EjTinaS",0.933131
4581,"crmjaodgi4BPzv4",594.624230
4582,"QUhpS1LuIeThoYB",0.775146
4582,"dtlNi4QRNkgVn6a",18.795743
4583,"KE3LuRugJY1U9do",28.202018
4583,"6nQ0z4ak2O7hCwi",761.041020
4584,"Rc0Rl427vTJ0tTi",5.340090
4584,"Pp3OBbLlDBuXGX2",0.376059
4585,"cPhSNAhZJBtaxzb",2.482275
4585,"QHwNWTo3wVPnRPd",0.672875
4586,"gy7p7nJomnTeLDp",135.491988
4586,"6pNQGLa31Fxc74d",5.806796
4587,"em4Hav1zvZppzL6",128.287544
4587,"gyvMbzWk08U14Zm",3.991055
4588,"fzGu8CuLRe0atIk",0.063000
4588,"WPc6FpQ1lxZn29x",0.032934
4589,"MrZbhHJZjp49Ajh",532.484161
4589,"GPh1nbabHeOJkKj",81.165432
4590,"3YWB6gIq7WpUyBl",3.944806
4590,"fxlrnB2yhYuhQqw",9.683489
4591,"4ASyZlbI1mc53Bu",7.265532
4591,"Vd6UU0TWyBuj7dK",0.817480
4592,"EfmuIAyJvZokzp4",88.255923
4592,"eMUtiGdwuze4qMq",27.780514
4593,"LmyeBYjrLI1hrDt",749.623776
4593,"pxM0QLE4qrBKroe",0.132341
4594,"AEOZyA5WdphgtvP",0.054182
4594,"1FUOqQR7rhH8KbF",0.121567
4595,"I58fcCv5HAZo5hM",0.883097
4595,"ykpYzibyaOWl0Ce",36.172921
4596,"aj2KwT5dArmL5xx",7.928698
4596,"DaF8j1QwcKfFkRs",27.779184
4597,"gydBrVA4dweVVGn",118.973435
4597,"q9cvaov81VVyYMe",397.724658
4598,"FSchPq7y3OcVR2t",1.191574
4598,"RH84PWpQ36vXaGI",9.010977
4599,"aAwnXqE6KSfAFXm",584.954134
4599,"bCvNpkthI1u5gHM",1.245504
4600,"gALDXnHT33HQ4Kl",11.735502
4600,"hMwGp9t27y8Nczf",0.940737
4601,"wYXn6izOy0Oj8z9",0.797722
4601,"ceHVginhLKdsvxP",6.481827
4602,"JGfKG2xGUf94NMY",24.778715
4602,"8YosZleNDFGIRID",9.634967
4603,"VQwOvl2u3W8ozLM",5.652250
4603,"QdFhEOxqdl10hl3",0.817089
4604,"LupLfJeDyjhha0A",6.587298
4604,"83tVDcosl2XffLK",353.602036
4605,"c1BIqg5OKl7TQ50",1.788614
4605,"1k3ChxgBbCHqVL6",2.536337
4606,"0oG5XNjFY8drYNj",70.712293
4606,"YPvCpguhxX1opFY",45.222342
4607,"JTtnNaAj3IwEv6l",0.171860
4607,"xhIGh79jkw2zApM",0.469332
4608,"f02bBhoSz9VxTA4",816.613558
4608,"RZq7RwN2AK2GrK8",0.559907
4609,"P9HUsLmTnVS2qVH",7.219709
4609,"pUQr49ls6Vm6jX1",592.783699
4610,"LLqvXgSseL7eOMp",2.331305
4610,"W7cWasln8cPSJgb",0.253935
4611,"OP0qdTkmNb63Dp9",78.441745
4611,"8D161Cjme52YLik",31.632163
4612,"l6dYevFqStYLyaR",78.916484
4612,"bal2Fvuuz6TTMWR",479.866198
4613,"OxQudQ0asqNDvza",13.196763
4613,"zHoqJUu2QiYgfHy",5.669140
4614,"LQNFvJ1aokbZMvu",413.159028
4614,"XQLE0ttQAAQm2qu",0.716443
4615,"clXdfudigAeSd5U",16.444438
4615,"sv4l06onC8sY9K0",32.110204
4616,"YmkS1G5nxF7sjD6",0.664763
4616,"rs6eTx7ZvCUra3L",8.413901
4617,"xns5XX0MhEL1NaT",10.252379
4617,"ik1G5So8R2V4WvZ",0.040448
4618,"Zi6dN4ZnVmvnRAs",0.374409
4618,"lIyJhc6WaR5Kl7c",64.482577
4619,"wai5yOcSoHaxmv3",84.254705
4619,"8iBiVVpJzAqLWFq",6.961947
4620,"KPC0Z6pd9gNKHKi",0.385194
4620,"3Ly5mNzIjGY7Kd9",57.662187
4621,"lGE0SWeSHz0JQf3",466.085738
4621,"sYKXojjllNpkphR",50.219963
4622,"oV1LPFSgUwGDG2m",27.478690
4622,"zgNbKxphDWUsJHz",49.795884
4623,"nU06HU2L0nfvgAi",5.747548
4623,"6IKrlhyNZ9mXdWg",108.848414
4624,"kyURViUhHLtZZIS",97.925626
4624,"wrj3fOKz8YkWBhP",4.032747
4625,"LJPtk4mFDwwtzrR",87.476005
4625,"PXcYUJSavfDUvW7",0.085623
4626,"Z7sD5fofIRE0KRU",69.482946
4626,"veIotMEhxWbpPSl",9.782141
4627,"1NH2SLHmAQUqeBH",5.421562
4627,"Ho14hgir01YzDsy",0.374279
4628,"Al7mM6G9tO2FUVx",361.011356
4628,"WPuTcPQA3Gn4zqf",30.939256
4629,"1qKhBsEbloRawzV",69.145686
4629,"Rj7r21WcV3nuL2a",9.660764
4630,"MHHaoTtjqZSHTSL",18.354684
4630,"qHIhJZOzJKRKkS4",8.672387
4631,"cPhAnF8EaoQjbvR",606.514686
4631,"pCOiDJtPpvXOxiV",58.884299
4632,"AZLTu3bEbM3IPYH",1.752441
4632,"qlMnRPKFaofkBky",0.468389
4633,"aTYfCDCC6sjdO94",610.204004
4633,"g16jdTxTXITaRML",465.443282
4634,"YUB8ooEtyTiDhNR",0.762375
4634,"d96cpxIveR1O4GV",4.475842
4635,"YuUuJhBM2fs8plf",0.664129
4635,"NRmTGgWbE6oOaf9",278.043446
4636,"6yNBXrbruaiiaB8",69.086378
4636,"cNxCtxBlvryU5FI",3.699192
4637,"ms0euuW8JxIqLoY",3.577116
4637,"IUKPKJOihD9CFOi",9.221920
4638,"Afb0D5jWbqDHRQ9",45.868260
4638,"sSVsBLuhl4UlYae",5.362495
4639,"HT0VOX8JosqOIb3",895.671424
4639,"3v5vdVGDqQnWblA",4.684560
4640,"sFVzVl2eJ2TNw4i",0.192746
4640,"oRGsk74TH065sHN",0.432321
4641,"tw8M7WyUdWaJNoE",43.779143
4641,"4jqxDouxo2TlX4S",2.669371
4642,"tT4Vf1OeRJMGSI0",8.938679
4642,"9Gp7MmFGZf4ouoL",323.677733
4643,"qoi2Mf9KkFJZw45",751.768967
4643,"WwtN40I6F1Z4jcD",0.684730
4644,"PQe3PuZIeEtU2Eh",347.807730
4644,"EefnQBMEvCUqhjg",0.389596
4645,"vqdtOzbcNhjMwkH",0.975870
4645,"GdCsutPfCSVQMkg",0.162609
4646,"iJZhK6KufsTCM1z",0.496463
4646,"801zOG4qbqHXswT",27.056523
4647,"1KuHr8NrG08mbJe",8.123577
4647,"PuwswBbmUpdDrZp",18.770126
4648,"P80dDMKnjBt1XAc",53.272039
4648,"xAdHO8N2OkfUKit",71.465736
4649,"btWDo0wByub4uVm",661.250707
4649,"C3S5ddSk5xpIzda",0.344037
4650,"jCXiZiOifxoXs1e",0.251296
4650,"yz1BmE5nTpgoei0",0.260977
4651,"j4ZnDBjCHJVrlgz",12.903737
4651,"5nzyMnyKtdooXQr",3.105462
4652,"JpZTRssMfVvRMxW",58.047712
4652,"coBv19mCv6EF51f",0.024359
4653,"jrmMdUdyxk7zsaw",47.296484
4653,"XIpDsuiiNFzjIwJ",0.383877
4654,"5g0hif6cc4evGkM",94.402882
4654,"vQa7OGCyOkgrnUT",87.845397
4655,"coXGqRccdNYpJ9H",8.459979
4655,"VaWHlbwoJSqp93Y",62.440620
4656,"GRuiRwDT2pvjZvp",0.392515
4656,"HEzvS0qIRqv54GN",7.696499
4657,"GCLEtePlWf6wtrx",6.123979
4657,"NZhLXH7Y0KwHaHD",36.071876
4658,"Q9uHn4dCoQLBdUw",6.744079
4658,"AE932VhItpcxnIQ",6.363739
4659,"P8fnUQFqWvGTW4Z",54.268780
4659,"zJ9FdRRzTotzfAT",9.891750
4660,"0WuTIohQJQCyueV",87.530892
4660,"oECCKNtotsyYQZH",36.307231
4661,"X7u8Axxy09F5wJe",0.079384
4661,"R1G5VT5mPWO1Q3g",781.532314
4662,"AknDyNFG5eMrgbA",6.194220
4662,"y5eXDWoOVwHagpg",538.956991
4663,"gFXWaMvxjQ4XBpT",156.638238
4663,"yqnmJcC1qkyqWmG",5.490697
4664,"2LioTY0nRNuLRbb",5.435751
4664,"gNbM6CDCOFHjX0J",3.151213
4665,"OORbCtihycvCHC6",709.069144
4665,"jJOtXLThf7r2MCG",17.187043
4666,"fCh64DdUlyfQGeM",0.823935
4666,"M6bQsAl4K2qEAnu",3.094097
4667,"cKWsHVvVB9BHhHx",19.778413
4667,"nrIzbFNh7CCNv6R",71.715829
4668,"ewwf1R4HeWl0aQb",9.054755
4668,"x49yIH5UlXOaOM6",0.456481
4669,"CowGISOTH0hkfjK",6.943326
4669,"idF8K8sMmsg8lD0",625.878251
4670,"z5vwkVbqS1t0SWI",4.144220
4670,"YiF9MRApm8j4dcl",418.462768
4671,"BxKJLsa9z4ay8Mr",748.017410
4671,"9lxtFBTmqy6JBB5",52.351161
4672,"vtYGEJSvGzXHctO",412.827528
4672,"YsIJmy8PUMhrPW7",50.781914
4673,"eTN3yicFRuNqMzF",2.456876
4673,"PC1jJbvOKCrI40p",0.136034
4674,"WlGfpth5hzXpj5r",41.086490
4674,"Csq74A4eTT9A7bA",9.662713
4675,"NHOJFdGUWzAPVR9",0.184400
4675,"9ARvwK0YuU1EwS6",87.686166
4676,"7upBg1OJ7up4Jun",52.026742
4676,"RFE7UlKyGBpHuuN",0.435319
4677,"n2YW7rcXugq95hM",1.319206
4677,"g5YWP361DQ2aknn",41.304781
4678,"uQ3rRiPkZ6I15h7",0.128130
4678,"X26LfVOZYfjmVY0",0.796975
4679,"ymxJGlqH0q8moyr",78.360153
4679,"lEW0qjHWhMIunup",64.209709
4680,"1QBPVBVGVAycnRh",421.093932
4680,"1m2305ZE6iF1uIx",195.990079
4681,"0jwx9FPcXrRmg9m",9.564705
4681,"0TgpK673LjSjGWr",222.098076
4682,"vuZDwSrEBIFxcWa",0.591659
4682,"cMiX9SjWfOiOftP",85.897730
4683,"lJqOOajoYSJhZ1v",71.966315
4683,"lzy9q1obJL5wfpe",758.946295
4684,"kAhVBha8VfK3GSf",8.713910
4684,"DrcTydbCFTar3CK",72.643746
4685,"t96FRq1rMswRWIt",0.396194
4685,"BrV2OuxpQZAoIdr",3.428666
4686,"HfHSRdzB9aJpywp",6.879334
4686,"3ALn3AYvscyHqBz",0.978409
4687,"CSxU7W7GGLK40w7",231.396478
4687,"bEAV7sn8ImpkT8U",31.889873
4688,"7zPUbkbY53cOWbv",11.159450
4688,"5IfxAlUt809OXQm",91.848931
4689,"wVMi7R0slF45GMG",37.418984
4689,"zxUODl8NdUcjLeI",0.551736
4690,"0TF9DaxiJK8O5fi",76.633241
4690,"y8B0162PNbgEGBO",7.902778
4691,"lHZUpqdB2F1ZKua",47.033511
4691,"X131jZ543vqa73d",42.791030
4692,"Bmj3E62NMot2LIw",0.791123
4692,"m10Dep5f43Uk4yK",0.123062
4693,"iNxk3K0sn7WFNPL",7.469364
4693,"GIjgjHDLKfbJA8S",0.874285
4694,"2W8b1IPdHmcuEKr",2.340045
4694,"EI23Aj6u9F8dT3r",37.118773
4695,"e0ri6sIupbwZfik",624.382369
4695,"Vqpkbl0gzHlc6ik",51.875955
4696,"2Ynn0fDZQIit629",9.146020
4696,"8jtlXNRXBLsVx9U",4.048423
4697,"Ub6ro5lfZp05OTA",675.759509
4697,"hrBiMJb3ZKXHKJs",1.905881
4698,"Lv3H3Zi7rk0b8qQ",67.492573
4698,"RhGg9bwChZ21vAt",0.122259
4699,"MlCeYXhwDfqPPH3",0.042151
4699,"9YFgTNSlSHqqLzb",78.377320
4700,"jRvwcuo6XNMkGbR",481.525527
4700,"CSAWMLRWblW3CnK",4.010698
4701,"hv4LUN4ebTuVRSV",4.590048
4701,"3WLUzvxYNibJr59",47.310105
4702,"Na0jVV3k9WU3Giq",0.241387
4702,"ZfMLzBQa00mTZvU",9.302427
4703,"dGYeIiNOurphn0D",10.873506
4703,"VuZ4ovHISJlqSVO",6.223976
4704,"SaMs43imB49JlWj",7.030294
4704,"LfpyFHAGoMBQSyH",0.704602
4705,"aMu6r0g2yQrqP2x",240.820682
4705,"udyUaxf3Kk5YCAi",892.595719
4706,"nTX5jHVwJU8GRpK",1.671007
4706,"g68iqok4hxc0CKl",11.495454
4707,"4I89D4ybSfgt6FH",1.314484
4707,"y8eN2040vLy4Id0",0.163314
4708,"Riq78J1XNmLk3QG",646.177681
4708,"cc6hH1EAvq3LhKL",29.033325
4709,"AZZ54Fjj74i5S4n",0.626735
4709,"6Gt6FDTVWFNaNZx",819.101673
4710,"EfCc8SzVXcz0IDf",481.364973
4710,"arHjd5xgVTWuszi",974.869664
4711,"5P2NL1J8I1TwG0e",125.109383
4711,"oGpKArimpCSByxS",4.204555
4712,"Iy3a1TWxWan0MXv",0.074927
4712,"35b2rXt5HnKK0U2",0.195684
4713,"8yzkMruiewH0dF1",819.058254
4713,"cVP8f4XMjk1YbxZ",6.368670
4714,"x6bH0WVbDnBOfBQ",0.686733
4714,"z1hLf8A1kNv8dfF",0.908600
4715,"ZKQOWiKHJNa3GbT",0.093028
4715,"bZ6HTL0DOWYu0Yv",63.593618
4716,"Q1j8dcplhFhEnr5",0.643042
4716,"3DoXppI6KGoPoCO",317.538039
4717,"ABc0hg7YAJjJBBJ",8.635821
4717,"XzAGJP4FMDJUIWi",981.930382
4718,"kqTGCdHPkWgkq2E",6.409399
4718,"hDIyW4LgILicSSO",8.430756
4719,"mtdRaAOzMGR3wrq",0.072066
4719,"SW14qqsjnC4myqB",2.779350
4720,"Pc1YhMpnp6ZKedw",1.141012
4720,"0ahKDIpmhLxvLuY",2.128319
4721,"7NCuNLvyqHYJzry",0.860859
4721,"MLWTusHAnSW1gdZ",87.362368
4722,"antlDAdZH8XdtdT",0.470062
4722,"hp3Cs9kjcsWKmgo",96.363584
4723,"bPedKQbJenlvstF",950.663878
4723,"5oPtagh0nDMSPD8",896.585276
4724,"0gMEk1kZP1d4KMi",282.819794
4724,"CAPlr1sWREJ0eip",0.057625
4725,"oznmIp9zID6Rnps",95.303503
4725,"2iMpgFg6N7whW7u",556.036075
4726,"0YnAcnqrbBdDtc1",976.639846
4726,"TAT3S8HPT7ptMwg",0.744549
4727,"NYOpAwkgxNGQ2aE",5.818949
4727,"I5gIhKCW7O2MN49",5.158882
4728,"35yRMVMSIf8fOZK",7.199125
4728,"jVV8fO7dkzn9Bfk",142.775228
4729,"MRZR3LDSCRsDsI8",5.507491
4729,"CeqX3i1S0bRf7ot",890.273010
4730,"limnjOU2CcGNOG0",0.852778
4730,"9nh3biiHz6LJz6S",9.849519
4731,"l5qzvNgktLTSXdj",869.326148
4731,"evdj6WjsAkizMes",114.293687
4732,"Rxuhu6VfIjtlNAh",0.768106
4732,"0D1RZcD5wSOJHFL",0.793719
4733,"zdruGxLlafeAZA8",0.891446
4733,"A7aSKcQ3ZLpoLBf",0.550283
4734,"C0ku0QAbuFxqc8M",17.145973
4734,"rD5aKMtJm106cLE",5.311525
4735,"rSqW08YaQfg0aWH",598.282794
4735,"YkCvLQhS4BvLice",0.459276
4736,"IdrgmDz11GbaT6Z",1.105475
4736,"nbGyRjwc59FyDoP",8.800894
4737,"4qpfX7n8JGQ9it0",66.746600
4737,"hlAM6iA89jYPSsJ",1.270589
4738,"QwmDCTWRb9CQVAr",0.132418
4738,"NFBknppef2oQEnN",50.694489
4739,"5Ts0wNZ9lTZtAh9",75.421025
4739,"Yevc7GGlGySOPc6",39.647124
4740,"fjlsGrrDPYblz8E",199.581931
4740,"F08edURudfbJQtL",179.247573
4741,"mDJ4vWK6DFD1ctZ",1.657404
4741,"skaERZEA9n4Z530",54.444887
4742,"E9V1LAhYhyvFcYg",8.152172
4742,"W5p6x31UMkzNnap",0.820635
4743,"gNvDGG1l6u9PS57",654.616969
4743,"6EGxcT1iMETuFqr",28.056684
4744,"0nskPR2TkFBj3xi",72.171698
4744,"cRXyrP6ZNnmbmsx",0.178141
4745,"BHSmR80CQ3dq43p",867.917226
4745,"fY6VoagRLASVfKT",5.140825
4746,"gHoWYWdMS4pF9yE",0.597320
4746,"SwyalLf74EZUEoe",79.179504
4747,"0SwMt61ICqKwbSm",9.655719
4747,"d1sxaAdHKrZZUEj",621.611914
4748,"us0r2G8KFgR3cQ2",9.604211
4748,"sa0rUBtN9C7glWc",0.433104
4749,"QuWM0BGoKGO2yiV",2.961891
4749,"hEnPu53KYNH0HsZ",712.416392
4750,"duNGyBNNieQ3z4q",2.479858
4750,"Hu2HJEK2295WYWj",0.947055
4751,"itZ7KDLgBseMT9x",0.758583
4751,"R4M6mMy6Ul69ZxS",8.827641
4752,"AieAZobWGyBzWZP",6.395743
4752,"tLE44uMVbQTwzzm",7.912408
4753,"L2KdFVEkDW38iFz",0.226537
4753,"2vJmkkmhaHUwX1T",77.415832
4754,"WKliF3rMW4cDxJd",1.224202
4754,"bZvgIPSDeRcqgVn",798.597505
4755,"W4ytV1rjLe2QJfo",585.408932
4755,"tvKE7YEmbVcZL6r",2.261164
4756,"9XwTjkfROsPLJCW",170.261177
4756,"vnvJoIUKPrunVh2",8.929068
4757,"9emJzevLrcnN3nW",0.646479
4757,"aLvToErpw7nfsDf",79.582323
4758,"wu9iDKqTs0zoFJG",81.393107
4758,"kOr6NHC6eUxMzsj",381.720809
4759,"wYWybQR1trraFJs",0.643855
4759,"p1meMDwGSzni5rY",8.316708
4760,"J2GehfK4yj8VeuD",488.043334
4760,"apy7SF1PNOc1kKP",6.659459
4761,"PbZOl7UeZPZwdqu",31.964491
4761,"JgjDx1TbI5yNf0s",7.699059
4762,"aBuzwvVY0EBVT1l",3.711998
4762,"Akfzv64FWiRZ6F6",883.364419
4763,"wIpkPmFb6ontTUu",74.337866
4763,"TLAoLUEudWmZlHH",361.396263
4764,"lYMSYd9yKv6DVPD",563.270525
4764,"ykYVLdkCeDf4MTt",0.622486
4765,"3bNrzmn8XeGCoEW",1.143870
4765,"y35HHOLc9PVpfRL",0.608143
4766,"XU1mRcS1ALZMnAC",0.805990
4766,"M9P1K2c9kBdCY8m",471.930865
4767,"C0afGtwxnAAg5pS",0.052994
4767,"fInpPpgwUIvE3Gp",544.664472
4768,"mH3uPOmGuhqq5cL",9.981999
4768,"dVJPhkO37Vz0VlT",653.803971
4769,"ar2Hmb1nwSD7ZIM",66.602973
4769,"yb9EKTUubMKqBXi",0.466905
4770,"RQeCsGZaDc6jjA0",8.448268
4770,"SI9q6ZMQ8SCm1we",298.320901
4771,"c35kh1tMGhW2mQ2",35.269794
4771,"W15VUem6yyjR8jR",299.500562
4772,"svSoL1Koaj5yVN3",77.303531
4772,"SYF91GyWEczn8Jb",42.698821
4773,"RC8aZdwA5uI9oP7",371.259473
4773,"Zc9J06gar8kA7S6",286.256905
4774,"EtyX5oYYIlvHudS",678.516834
4774,"DY6Uc15JbD3ZEef",0.170488
4775,"YNMNBPb5x7P9MXp",5.250090
4775,"h9CqAKzHJXM8D3K",3.151914
4776,"qoBVHeNbeCf8DBo",0.118478
4776,"YkJ8t5vxm2KpbTs",73.545220
4777,"6RgNZLHPi4ivLjI",9.048238
4777,"WcWVoRelM36KYsn",6.658186
4778,"0j4m6VMflgJdxed",62.525777
4778,"A6kSetqwIg8u6ua",197.059145
4779,"dRrbxcUTELuWZF8",14.322922
4779,"tkJUsINtaAGFmKE",0.144970
4780,"2gVFtLta98ppeS6",0.485930
4780,"fTrzE0xZDRwdRvV",98.349084
4781,"zLYiELntuOb5GyD",4.553884
4781,"GJ7j5iAFnNH0l7i",960.034274
4782,"xxKA986Jm9hI2Pv",561.427787
4782,"AxpPyqC23rLgo9e",75.582789
4783,"BWA2GMgB7SrbBq0",61.971316
4783,"rAi6Jk0LBzi2nP8",3.258595
4784,"YRk0LIdFKoTG2Rz",35.837455
4784,"V3XdUaYrZaH1K7z",454.604725
4785,"wpFjgi4FrF7EJtZ",2.753948
4785,"TbX84txpsLD9kQk",2.720199
4786,"2ZNVjzEddZxiynb",36.139305
4786,"S7eb0LcGylCCsJK",44.232716
4787,"RxOaxTEIeyMpnab",92.706738
4787,"IWRx4gwU8yuCyPm",319.809208
4788,"r2JPaEq7g1NY6Mn",66.312077
4788,"YHhLbSD3A1slgb0",66.691920
4789,"HUHsuXJLYkriMrt",3.613531
4789,"zCvGXZxE1bcofYI",8.951670
4790,"hzb7vLxAbVkJFxv",9.443660
4790,"KzKeeEF8UjaxKH2",0.857254
4791,"zuEttzVBxpET4gr",859.542834
4791,"vwbZ0Yh8zn8stgz",0.209702
4792,"ddXKrN93L8wiq0o",113.540159
4792,"Itv3D6A8iRDqb2S",0.600416
4793,"rgbWtqBEbHC0BqC",6.836059
4793,"9dNdRwZEWr2gDi3",956.056863
4794,"IqaRTjEt0sZOiHg",4.643755
4794,"UedRlriB7p5k9uo",554.445239
4795,"IdwsRl5r4SibQvx",5.561088
4795,"ZarJWuqolV3brMT",83.157049
4796,"HdaI6C2JYEF41Wq",0.044377
4796,"cDA9h5uwp5ptrih",65.425413
4797,"S2Ky2dThiKJa4lr",48.788494
4797,"HYVm0kTLYjfhZud",0.104573
4798,"G1zDmTNRSGWCCKx",4.280821
4798,"3jXK23yvAb6vpAQ",36.382406
4799,"khpkTtVul3CSkjG",4.625740
4799,"8O9aHizQbFzcO3Z",13.878845
4800,"wqAoM1rLEapMN2J",37.261154
4800,"vDWZnXqObxavOfH",0.135132
4801,"0uRka0WTqKrQNlX",0.963124
4801,"QTsdPN0j2VCeJXq",0.776264
4802,"ZVNxVJpyCfUVoBc",3.425887
4802,"20ghKfoBzC2qSho",92.275882
4803,"7aXOZMnYNfZekgl",23.401934
4803,"cS5biDhWbnmu6cW",4.181962
4804,"GAle0z8FAzwJMzw",0.117716
4804,"Z5F2tsSdRzKCuQu",176.673220
4805,"W1f6onn1FQlnI6p",667.494628
4805,"At7wMgT6pd9q4Io",158.760412
4806,"x2AjHQY7FyTKQZs",14.797002
4806,"KW2DwSxmv0hEASQ",30.290890
4807,"iSooNmDmydDUovp",2.643366
4807,"zvhkxUV8nXQkV9X",827.779532
4808,"hU0DdnFGJAP4Cf1",9.467511
4808,"6IuZD2NrHJXPD5u",0.647496
4809,"1oqBshSWrnkU8FW",0.402129
4809,"iIcw2JzyPe5CDJ0",0.705576
4810,"xPJXvW2olqCgrHl",9.448803
4810,"i1CUQMcDOf3MgV7",33.456045
4811,"Qeni5DuBLU2P9LH",84.264775
4811,"ThCDyWXxo9u6NAG",888.085118
4812,"LUtkKpTSNrFkhOh",5.687128
4812,"NOOJGy6EUdpwdcM",0.162400
4813,"3jCV4X82yNg8gWb",676.849858
4813,"vDJWtbaa5oyOc6y",0.065713
4814,"FuzUXoDG3PrzAuI",3.551336
4814,"XU5bCVXhyjOyI7y",31.114116
4815,"KD59Hd8GMny1PA1",0.132846
4815,"Y5sfdZrwLcdtKS0",0.330554
4816,"R8kZd99OCWG24D2",0.450749
4816,"9Pg0tOD4guu3ZZS",694.072081
4817,"gNjevhCdriSCT7O",3.920152
4817,"7QkQqqyePwcSP1t",28.997612
4818,"3OODHBxrJmRKVV9",0.922475
4818,"SDb5FhabfSop7nG",434.048912
4819,"OanGmkcubeG83JF",34.498902
4819,"oDdwOjEO1aYBu3o",0.411767
4820,"bsw5KVHg7Qet95t",78.398039
4820,"LhqMGJVPFiLnQpW",1.730353
4821,"SSI1vTS8Zcy8G8b",85.931136
4821,"8eAU9wVlRBZLmjN",936.371649
4822,"ppQ9yK0HcmncGJh",4.280996
4822,"fQ3jGJkuhSC5LOm",47.983757
4823,"HZ6jmTsCsHzY6Ye",49.030376
4823,"h4TSgY89aTr4Knw",951.833070
4824,"ue90fwF4IZ7rlUg",0.302047
4824,"gLdWC9xuA285kuH",0.926449
4825,"nzfhdcoqyUzd34o",9.895274
4825,"eCbSEsyWoorggod",128.911120
4826,"K0TOmLpO3LMdQwp",79.610646
4826,"9zB6ZKRurdnO3yO",192.521970
4827,"WqJpI34jiq0zBsH",3.560105
4827,"SWaOY2eg0jrJ91l",402.346368
4828,"wI0hpZkSRxRCJbs",0.422900
4828,"ytgtLH4Tj1ui6O5",0.005251
4829,"BlUeb3DVuMYN4H9",5.502559
4829,"zgDjDju19Bdk3SE",8.289384
4830,"2IoU6khJhKZrMlD",738.323198
4830,"KjGo9IRnhp4MijI",83.177294
4831,"jQb7cKnZnmEKkRs",32.635508
4831,"qeV01U9Fn6Xohgg",0.563704
4832,"PWnPAfWv9cSFjUS",27.040986
4832,"FlvbcdTNDJZsMx6",4.692500
4833,"hPS6YVdUQmPqsxz",0.686489
4833,"4PufzZM8R0geDQT",0.023697
4834,"VEvIlvnoNOAFYiZ",9.155939
4834,"zn3NtBIujxi6vIB",0.720156
4835,"PE7SeGlx4n7x49L",0.515094
4835,"YxTyRF1fHW2eupB",0.825778
4836,"Z2EVhcn30q0b3Rs",9.258242
